14:0_perDWT,TMTD_perDWT,14:1_perDWT,i15:0_perDWT,ai15:0_perDWT,15:0_perDWT,15:1_perDWT,i16:0_perDWT,ai16:0?_perDWT,pristanic?_perDWT,16:0_perDWT,16:1w11?_perDWT,16:1w9?_perDWT,16:1w7_perDWT,16:1w5_perDWT,i17:0_perDWT,ai17:0_perDWT,16:2w4_perDWT,phytanic?_perDWT,17:0_perDWT,16:3w4?_perDWT,17:1_perDWT,16:4w3?_perDWT,16:4w1_perDWT,18:0_perDWT,18:1w11?_perDWT,18:1w9_perDWT,18:1w7_perDWT,18:1w6?_perDWT,18:1w5?_perDWT,18:2a_perDWT,18:2b_perDWT,18:2w6_perDWT,18:2w4_perDWT,18:3w6_perDWT,19:0_perDWT,18:3w4_perDWT,18:3w3_perDWT,18:4w3_perDWT,18:4w1?_perDWT,20:0_perDWT,18:5w3_perDWT,20:1w11?_perDWT,20:1w9_perDWT,20:1w7?_perDWT,20:2a?_perDWT,20:2b?_perDWT,20:2w6_perDWT,20:3w6_perDWT,21:0_perDWT,20:4w6_perDWT,20:3w3_perDWT,20:4w3_perDWT,20:5w3_perDWT,22:0_perDWT,22:1w11(13)_perDWT,22:1w9_perDWT,22:1w7_perDWT,22:2NMIDa?_perDWT,22:2NMIDb?_perDWT,21:5w3?_perDWT,23:0_perDWT,22:4w6?_perDWT,22:5w6_perDWT,22:4w3?_perDWT,22:5w3_perDWT,24:0_perDWT,22:6w3_perDWT,24:1(24:1n-9)_perDWT,Bacterial_perDWT,SFA_perDWT,MUFA_perDWT,PUFA_perDWT,PUFA/SFA_perDWT,Sum_N-3_PUFA_perDWT,DHA/EPA_perDWT,Diatom_freshness_perDWT,Zooplankton_perDWT,Nearshore_perDWT,Diatom_Indicator_perDWT,Diatom_to_Flagellate_perDWT,Carnivory_benthic_pelagic_perDWT,Storage_lipid_diatom_perDWT,Membrane_lipid_diatom_perDWT,vial_id,year,cruise,gis_station,total_benthic_cpue,area_swept,cpue,vessel,haul,sex,cw,ch_cc,crab_wgt,hepato_wwt,hepato_dwt,maturity,mid_latitude,mid_longitude,bottom_depth,gear_temperature,sample_region,lme,bsierp_region
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-32,2019,201901,S-24,335.943917,0.0145410472330266,263874.80891232594,94,171,2,52.59,0,47.7,0.6538,0.1213,0,61.00004,-172.80977,66,2.3,4,EBS,9
14.41,0.4,0.27,0.45,0.05,2.02,0,0,0.61,0,42.19,0,0,48.63,1.01,1.31,1.63,6.4,1.26,0,1.75,0,0.05,1.24,8.4,1.39,28.44,28.7,1.99,0,0,0,10.99,1.19,1.09,0,0.71,0.84,2.79,0.61,0,0.36,10.92,2.47,18,0,0,2.65,0,0,4.99,0,0.95,52.66,0.4,0,2.99,2.82,0.66,1.88,0,0,0,0.85,0,4.25,0.14,21.11,0.91,6.07,73.26,148.54,118.01,1.61,83,0.4,0.09,37.19,11.83,1.15,0.51,0.99,17.45,2.49,2019-33,2019,201901,R-22,108.807972,0.0141907482154284,357176.8889880896,94,166,2,53.3,0,47.2,0.752,0.1208,0,60.6571,-171.43228,63,2.2,4,EBS,9
12.54,0.28,0.26,0.38,0.03,1.71,0,0.62,0.63,0,38.99,0,0,42.33,0.88,1.17,1.44,6.04,1.2,0,1.52,0,0.03,0.61,8.56,1.56,31.26,28.63,2.26,0.23,0,0,10.75,1.1,1.02,0.24,0.36,0.7,2.02,0.66,0,0.18,10.29,2.53,16.14,0,0,2.45,0,0.1,5.02,0,0.84,52.2,0.33,1.63,2.99,2.89,0.57,1.52,0,0,0.36,0.81,0,4.2,0.15,24.16,0.97,6,68.39,144.86,117.12,1.71,84.33,0.46,0.09,36.48,11.45,1.09,0.49,1.09,20.94,2.16,2019-34,2019,201901,R-22,108.807972,0.0141907482154284,357176.8889880896,94,166,2,50.14,0,42.1,0.5384,0.0816,0,60.6571,-171.43228,63,2.2,4,EBS,9
4.54,0.09,0.08,0.24,0.02,1.17,0,0,0.4,0,24.33,0,0,18.99,0.5,0.93,1.14,2.66,0.9,0,1.07,0,0.09,0.27,5.02,0.61,16.56,18.82,1.51,0.17,0,0,4.76,0.81,0.47,0,0.3,0.4,0.88,0.5,0,0.11,4.19,1.78,8.15,0,0,2.11,0,0.03,6.4,0,0.43,44.13,0.34,0.92,2.02,2.84,0.23,0.83,0,0,0,0.85,0.08,3.39,0.11,18.75,0.78,3.9,39.25,77.94,89.49,2.28,68.25,0.42,0.09,19.91,5.16,0.78,0.5,0.88,21.68,2.35,2019-35,2019,201901,S-22,170.42632700000001,0.01444197857091,250671.82050055408,94,167,2,53.3,0,49.4,0.5104,0.0869,0,60.99637,-171.47555,60,2.1,4,EBS,9
6.42,0.11,0.14,0.27,0.02,1.3,0,0,0.38,0,23.85,0,0,20.58,0.55,0.84,1.01,3.33,0.9,0,1.08,0,0.09,0.46,5.03,0.73,16.1,19.48,1.59,0.17,0,0,6.11,0.82,0.58,0,0.33,0.45,0.92,0.41,0,2.15,5.64,1.08,11.01,0,0,2.43,0,0,5.41,0,0.51,32.54,0.35,0,2.33,2.22,0.31,1.04,0,0,0.58,0.71,0,2.93,0.15,16.47,0.9,3.84,40.64,82.53,79.67,1.96,56.06,0.51,0.1,22.29,6.56,0.86,0.42,0.83,22.26,1.98,2019-36,2019,201901,S-22,170.42632700000001,0.01444197857091,250671.82050055408,94,167,2,50.64,0,42.2,0.8331,0.0858,0,60.99637,-171.47555,60,2.1,4,EBS,9
7.41,0.02,0.12,0.3,0.2,1.29,0,0.55,0.48,0,25.48,0,0,23.06,0.58,0.88,1.08,3.67,1.04,0,1.33,0,0.03,0.64,5.41,0.84,18.29,21.4,1.72,0.25,0,0,7.27,0.91,0.66,0,0.44,0.48,1.23,0.38,0,0,6.24,2,11.46,0,0,2.43,0,0.09,4.84,0,0.61,33.69,0.31,1.18,2.02,2.05,0.35,1.03,0,0,0.11,0.64,0,3.17,0.12,17.73,0.82,4.78,44.67,92.02,81.64,1.83,56.95,0.53,0.1,24.95,7.75,0.91,0.5,0.85,18.69,1.9,2019-37,2019,201901,S-22,170.42632700000001,0.01444197857091,250671.82050055408,94,167,2,50.51,0,41.4,0.5345,0.0917,0,60.99637,-171.47555,60,2.1,4,EBS,9
19.36,0.45,0.39,0.74,0.04,3.15,0,1.1,0.41,0,63.03,0,0,65.24,1,2,2.09,5.82,1.74,0,2.56,0,0.87,2.09,13.23,1.74,46.62,37.19,2.74,0.33,0,0,10.26,1.53,1.45,0,1.25,1.08,4.55,0,0,0,14.6,5.24,32.39,0,0,2.94,0,0.14,7.09,0,1.55,70.1,0.38,2.16,3.09,2.99,1.08,3.49,0,0,0,1.22,0,6.14,0.16,24.87,0.98,9.54,108.02,216.71,149.94,1.39,109.15,0.35,0.08,60.48,11.34,1.04,0.56,1.25,14.35,2.82,2019-38,2019,201901,S-23,2864.920859,0.014252620501152,136558.0385615884,94,168,2,54.81,0,53.1,0.8248,0.2438,0,61.00078,-172.16231,64,1.9,4,EBS,9
8.73,0.11,0.19,0.36,0.13,1.65,0,0,0.55,0,33.91,0,0,25.55,0.69,1.11,1.02,5.33,1.12,0,1.33,0,0.68,0.33,8.17,1.29,30.59,23.69,2.28,0.19,0,0,5.32,1.52,0.56,0,0.59,0.53,1.15,0.34,0,0,8.73,2.79,13.24,0,0,1.57,0,0,3.89,0,0.79,41.46,0.26,0,2.65,2.63,0.41,1.32,0,0,0,0.54,0,3.34,0.09,20.53,0.82,4.82,57.21,115.32,91.53,1.6,68.48,0.5,0.11,30.04,5.86,0.75,0.77,1.29,22.3,2.02,2019-39,2019,201901,S-23,2864.920859,0.014252620501152,136558.0385615884,94,168,2,52.41,0,46.9,1.1113,0.1653,0,61.00078,-172.16231,64,1.9,4,EBS,9
18.15,0.19,0.35,0.68,0.04,2.89,0,0,0.67,0,56.13,0,0,52.23,1.27,2.11,1.88,7.59,1.5,0,1.86,0,1.11,0.68,10.67,1.79,41.97,35.73,3.5,0.3,0,0,9.18,1.8,0.89,0,0.74,0.86,2.11,0.59,0,0,12.96,4.36,22.87,0,0,2.45,0,0,5.42,0,1.27,63.18,0.32,2.22,3.59,4.43,0.67,2.95,0,0,0,1.06,0,5.1,0.18,31.79,0.96,8.27,95.41,188.52,141.31,1.48,105.42,0.5,0.09,50.42,10.04,0.93,0.7,1.17,24.79,1.99,2019-40,2019,201901,S-23,2864.920859,0.014252620501152,136558.0385615884,94,168,2,50.19,0,43.6,0.7065,0.1169,0,61.00078,-172.16231,64,1.9,4,EBS,9
12.51,0.49,0.32,1.03,0.08,3.63,0,1.65,0.52,0,62.08,0,0,91.4,1.05,2.96,3.71,5.33,1.72,0,1.78,0,0.94,2.56,14.22,2.49,38.54,48.06,2.11,0.56,0,0,4.65,2.86,1.14,0,2.34,0.4,6.07,0,0,1.5,17.3,4.47,52.88,0,0,3.83,0,0.16,9.58,0,2.3,83.12,0.42,1.79,4.27,3.57,1.06,3.04,0,0,0,2.92,0,8.2,0.04,15.06,0.55,13.58,105.22,269.37,158.71,1.51,117.6,0.18,0.06,84.29,5.05,1.47,0.56,0.8,15.06,5.52,2019-41,2019,201902,V-24,2639.184729,0.01412747210032455,570605.7752409088,94,1,1,75.41,11.19,175,0.8136,0.2258,0,62.00723,-173.08002,58,0.8,7,NBS,10
8.06,0.14,0.23,0.76,0.04,1.64,0,0.75,0.73,0,25.85,0,0,18.19,0.55,1.7,1.83,2.54,1.4,0,1.64,0,0.88,0.87,6.4,0.78,22.56,14.73,1.32,0.27,0,0,1.89,1.02,0.45,0,0,0.34,0.92,0.28,0,0,11.03,3.15,9.6,0,0,1.22,0,0,3.56,0,0.39,23.54,0.25,6.15,2.31,1.4,0.42,3.29,0,0,0,0.54,0,3.36,0.09,7.07,0.7,7.46,49.64,92.96,54.22,1.09,36.5,0.3,0.12,33.64,2.23,0.7,1.21,1.53,19.68,3.33,2019-42,2019,201901,P-30,11606.270524000001,0.0146132749106355,578996.9614437403,94,187,1,84.84,12.83,226.6,0.955,0.2365,0,60.00062,-176.67745,142,1.9,5,EBS,8
1.25,0.03,0.04,0.4,0.22,0.5,0,0,0.15,0,8.62,0,0,5.8,0.19,1.05,1.07,0.86,0.6,0,0.58,0,0.61,0.18,3.04,0,6.88,9.49,0.77,0.25,0,0,0.97,0.62,0.26,0,0.36,0.27,0.32,0.15,0,0.93,4.27,1.54,5.96,0,0,1.04,0,0,3.09,0,0.2,13.74,0.17,2.06,1.68,1.58,0.28,0.97,0,0,0,0.57,0,2.07,0.08,4.25,0.51,3.39,17.18,41.02,32.29,1.88,22.37,0.31,0.13,17.1,1.23,0.67,0.57,0.73,18.02,3.23,2019-43,2019,201901,PO2524,2645.963026,0.00989135557344,125795.09256962893,94,158,1,85.51,14.19,252.1,1.1595,0.1066,0,59.83709,-172.89989,80,2.4,4,EBS,9
2.73,0.07,0.05,0.31,0.06,0.58,0,0,0.15,0,10.04,0,0,6.75,0.21,1.06,1.01,0.96,0.71,0,0.61,0,0.47,0.32,4.25,0,7.05,7.75,0,0,0,0,0.82,0.48,0.25,0,0.37,0.18,0.41,0.15,0,2.32,3.77,0.93,3.06,0,0,0.61,0,0,5,0,0.27,24.64,0.26,0,1.97,1.3,0.17,0.49,0,0,0,0.52,0,2.54,0.12,6.99,0.65,3.17,21.34,33.48,48.57,2.28,37.82,0.28,0.12,11.03,1,0.67,0.47,0.91,16.63,3.53,2019-44,2019,201901,PO2524,2645.963026,0.00989135557344,125795.09256962893,94,158,1,80.65,13.34,203.7,0.9043,0.0744,0,59.83709,-172.89989,80,2.4,4,EBS,9
1.47,0.09,0,0.3,0.17,0.58,0,0,0.11,0,11.27,0,0,6,0.19,1.08,1.06,0.67,0.7,0,0.56,0,0.71,0.22,4.38,0,7.98,7.96,0,0,0,0,0.83,0.46,0.19,0,0.25,0.33,0.36,0.26,0,1.06,2.35,1.28,3.2,0,0,0.82,0,0,5.11,0,0.25,22.04,0.29,0.94,1.24,4.52,0,0.27,0,0,0,0.66,0,2.86,0.12,8.26,0.62,3.31,21.61,36.29,46.18,2.14,35.86,0.37,0.11,13.54,1.16,0.53,0.58,1,16.81,2.67,2019-45,2019,201901,PO2524,2645.963026,0.00989135557344,125795.09256962893,94,158,1,82.32,13.17,203.1,0.8229,0.0603,0,59.83709,-172.89989,80,2.4,4,EBS,9
1.55,0.08,0.08,0.35,0.06,0.56,0,0,0.22,0,11.29,0,0,7.63,0.2,1.44,1.43,1.19,0.74,0,0.77,0,0.06,0.17,5,0.51,12.86,15.35,1.13,0.39,0,0,1.58,0.84,0.36,0,0,0.39,0,0.32,0,0.06,5.29,2.9,10.06,0,0,1.78,0,0,5.07,0,0.29,0,0.4,1.47,2.1,2.68,0.46,1.4,0,0,0.79,1.04,0,3.59,0.14,6.88,0.6,4.07,23.26,63.25,27.02,1.16,11.27,NA,0.1,24.5,1.97,0.68,0.62,0.84,NA,0,2019-46,2019,201901,PO2524,2645.963026,0.00989135557344,125795.09256962893,94,158,1,89.55,14.24,234.2,1.1409,0.0846,0,59.83709,-172.89989,80,2.4,4,EBS,9
1.8,0.05,0.06,0.19,0.14,0.54,0,0,0.09,0,10.27,0,0,8.07,0.18,0.98,1.02,0.76,0.66,0,0.7,0,0.23,0.53,3.39,0,6.19,8.17,0,0.2,0,0,0.77,0.56,0.19,0,0.27,0.22,0.69,0.16,0,0.84,3.02,0.9,3.86,0,0,0.52,0,0,3.21,0,0.26,17.71,0.15,0,0.77,0.78,0.11,0.54,0,0,0,0.59,0,2.13,0.1,5.36,0.44,2.96,19.39,32.63,36.31,1.87,27.42,0.3,0.11,9.32,0.99,0.79,0.6,0.76,11.78,3.31,2019-47,2019,201901,ON2524,2992.870135,0.0147545255114301,151220.62232848714,94,155,1,82.08,11.86,208.5,1.6886,0.164,0,59.50437,-172.88133,94,3,3,EBS,6
5.4,0.22,0.21,0.29,0.03,1.92,0,0.57,0.32,0,29.02,0,0,35.44,0.43,1.13,1.37,2.92,0.97,0,1.07,0,0.69,2.13,6.58,1.3,20.24,15.75,1.05,0.15,0,0,1.78,0.85,0.47,0,1.16,0.36,3.85,0,0,1.22,8.6,3.31,18.68,0,0,1.21,0,0.09,5.45,0,1.18,42.54,0.25,1.95,2.06,1.77,0.7,2.31,0,0,0.02,1.33,0,4.29,0.02,10.87,0.74,5.63,48.18,111.69,86.42,1.79,65.01,0.26,0.1,36.37,2.13,1.22,0.7,1.29,9.19,3.91,2019-48,2019,201902,V-24,2639.184729,0.01412747210032455,570605.7752409088,94,1,2,47.83,0,37.5,0.5121,0.1211,0,62.00723,-173.08002,58,0.8,7,NBS,10
9.66,0.4,0.38,0.49,0.05,3.11,0,0.88,0.32,0,49.9,0,0,61.09,0.62,1.66,1.89,4.03,1.32,0,1.42,0,0.75,3.27,10.72,1.69,35.97,26.25,1.18,0.24,0,0,3.24,1.31,0.73,0,1.7,0.52,5.96,0,0,1.76,12.25,4.38,29.24,0,0,1.92,0,0.1,7.05,0,1.55,59.56,0.32,1.59,3,2.19,0.87,2.93,0,0,0.41,1.64,0,4.73,0.04,12.95,0.75,8.4,80.87,180.85,118.28,1.46,87.77,0.22,0.08,52.66,3.75,1.22,0.62,1.37,10.26,4.6,2019-49,2019,201902,V-24,2639.184729,0.01412747210032455,570605.7752409088,94,1,2,51.55,0,47.7,0.5915,0.1787,0,62.00723,-173.08002,58,0.8,7,NBS,10
12.14,0.3,0.75,0.99,0.06,3.1,0,1.36,0.53,0,61.78,0,0,69.92,0.8,2.32,3.07,4.8,1.57,0,1.77,0,1.17,4.01,12.37,2.32,50.64,33.54,2.04,0.31,0,0,3.43,1.4,0.75,0,1.89,0.64,7.03,0,0,2.56,13.23,5.97,27.61,0,0,1.97,0,0.13,6.94,0,1.51,62.11,0.26,2.91,2.6,2.3,0.92,3.28,0,0,0,1.41,0,6.32,0.04,15.12,0.98,11.44,100.02,215.93,129.04,1.29,96.47,0.24,0.08,54.62,4.08,1.13,0.66,1.51,9.94,4.11,2019-50,2019,201902,V-24,2639.184729,0.01412747210032455,570605.7752409088,94,1,2,51.45,0,43,0.6835,0.1733,0,62.00723,-173.08002,58,0.8,7,NBS,10
11.14,0.38,0.36,0.44,0.04,3.05,0,0.78,0.36,0,50.71,0,0,66.23,0.57,1.51,1.83,4.53,1.15,0,3.91,0,0.14,4.85,9.64,1.31,33.82,23.23,0.88,0.19,0,0,2.23,1.27,0.67,0,1.61,0.43,7.84,0,0,1.58,9.82,3.25,23.15,0,0,1.28,0,0.09,5.85,0,1.53,56.26,0.25,1.49,2.35,1.92,0.69,2.2,0,0,0,1.26,0,3.99,0.03,10.65,0.88,8.01,81.41,169.44,112.77,1.39,82.43,0.19,0.1,41.98,2.66,1.31,0.86,1.46,8.45,5.28,2019-51,2019,201902,V-24,2639.184729,0.01412747210032455,570605.7752409088,94,1,2,49.08,0,39.6,0.4733,0.1323,0,62.00723,-173.08002,58,0.8,7,NBS,10
6.19,0.14,0.12,0.28,0.02,1.6,0,0,0.12,0,22.21,0,0,23.27,0.36,1.02,1.13,1.21,0.88,0,1.1,0,0.93,0.55,5.63,1.18,16.72,15.7,1.2,0.18,0,0,4.31,0.53,0.62,0,0.56,0.39,1.64,0.36,0,0.28,8.6,3.17,17.74,0,0,1.79,0,0.07,5.3,0,0.63,33.03,0.26,1.27,1.67,1.44,0.43,1.55,0,0,0,1.25,0,3.86,0.02,13.62,0.73,4.17,39.57,93.35,73.94,1.87,54.38,0.41,0.08,33.89,4.69,1.05,0.44,1.07,14.23,2.42,2019-52,2019,201902,V-24,2639.184729,0.01412747210032455,570605.7752409088,94,1,2,48.59,0,38.4,0.5756,0.1024,0,62.00723,-173.08002,58,0.8,7,NBS,10
10.67,0.39,0.4,0.44,0.05,3.09,0,0.89,0.2,0,62.37,0,0,70.57,0.65,1.79,1.83,3.65,1.19,0,1.68,0,0.4,3.02,9.97,1.42,40.09,23.89,1.45,0.2,0,0,2.73,1.13,0.61,0,1.5,0.49,5.71,0,0,2.44,10.83,3.49,25.95,0,0,1.44,0,0.08,6.93,0,1.84,64.87,0.31,1.62,3.53,4.02,0.77,2.05,0,0,0.47,1.46,0,4.82,0.05,16.4,0.9,8.29,93.31,189.02,124.42,1.33,96.98,0.25,0.06,49.44,3.22,1.13,0.6,1.68,12.36,3.96,2019-53,2019,201902,V-24,2639.184729,0.01412747210032455,570605.7752409088,94,1,2,43.24,0,28,0.6297,0.2076,0,62.00723,-173.08002,58,0.8,7,NBS,10
10.61,0.26,0.32,0.36,0.03,2.38,0,0.73,0.13,0,40.43,0,0,46.41,0.51,1.43,1.36,1.91,0.86,0,1.84,0,0.45,1.29,8.68,0.95,30.93,20.32,1.18,0.21,0,0,5.2,0.61,0.91,0,0.89,0.48,3.4,0.48,0,1.35,9.17,3.8,20.93,0,0,1.82,0,0.07,5.9,0,1.24,42.22,0.25,1.52,1.82,1.48,0.6,1.75,0,0,0,1,0,4.1,0.03,12.56,0.7,6.44,67.62,140.23,90.01,1.33,65.8,0.3,0.06,38.72,5.68,1.15,0.41,1.52,13.66,3.36,2019-54,2019,201902,V-24,2639.184729,0.01412747210032455,570605.7752409088,94,1,2,49.9,0,39.3,0.5319,0.1521,0,62.00723,-173.08002,58,0.8,7,NBS,10
10.38,0.35,0.33,0.39,0.06,2.69,0,0.75,0.1,0,51.85,0,0,51.37,0.49,1.5,1.33,2.26,1.14,0,1.21,0,1.17,1.67,10.86,0.96,38.55,23.23,1.16,0.25,0,0,4.06,0.75,0.8,0,0.93,0.37,4.15,0.44,0,0.79,9.54,4.94,25.01,0,0,1.62,0,0.06,5.11,0,1.17,42.78,0.23,1.58,2.95,2.76,0.45,1.26,0,0,0.66,1.09,0,3.71,0.04,12.38,0.58,6.83,81.75,163.69,88.8,1.09,66.52,0.29,0.06,46.78,4.43,0.99,0.51,1.66,12.38,3.45,2019-55,2019,201902,V-24,2639.184729,0.01412747210032455,570605.7752409088,94,1,2,48.16,0,38.9,0.5616,0.2141,0,62.00723,-173.08002,58,0.8,7,NBS,10
11.13,0.3,0.32,0.47,0.03,2.59,0,0.86,0.22,0,38.38,0,0,48.05,0.57,1.51,1.88,2.73,1.02,0,2.14,0,0.05,1.48,8.26,1.3,26.65,21.37,1.44,0.2,0,0,5.89,0.84,0.97,0,1.15,0.57,3.68,0.55,0,1.17,11.39,1.86,27.31,0,0,2.24,0,0.08,6.11,0,1.21,50.04,0.27,1.12,2.42,1.57,0.75,2.14,0,0,0.3,1.21,0,4.84,0.03,14.55,0.75,7.56,67.04,146.32,104.62,1.56,76.11,0.29,0.07,45.67,6.46,1.25,0.43,1.25,13.07,3.44,2019-56,2019,201902,V-24,2639.184729,0.01412747210032455,570605.7752409088,94,1,2,50.22,0,40.1,0.6405,0.13,0,62.00723,-173.08002,58,0.8,7,NBS,10
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-57,2019,201902,V-24,2639.184729,0.01412747210032455,570605.7752409088,94,1,2,52.24,0,44.8,0.5479,0.1462,0,62.00723,-173.08002,58,0.8,7,NBS,10
11.19,0.36,0.33,0.33,0.04,2.79,0,0.69,0.22,0,57.12,0,0,64.12,0.58,1.42,1.59,3.99,1.17,0,1.41,0,0.48,3.23,11.69,1.58,40.31,26.41,1.58,0.24,0,0,3.2,1.17,0.72,0,1.52,0.5,7.2,0,0,0.91,11.67,4.24,28.79,0,0,1.46,0,0.07,6.85,0,1.65,68.85,0.24,1.58,2.1,1.66,0.63,2.16,0,0,0,1.46,0,5.4,0.04,19.52,0.96,7.09,88.97,186.14,132.3,1.49,104.51,0.28,0.07,50.04,3.7,1.12,0.6,1.53,8.91,3.53,2019-58,2019,201902,V-24,2639.184729,0.01412747210032455,570605.7752409088,94,1,2,42.88,0,24.8,0.5981,0.1333,0,62.00723,-173.08002,58,0.8,7,NBS,10
8.27,0.5,0.27,0.39,0.04,2.32,0,0,0.26,0,39,0,0,52.65,0.55,1.49,1.54,3.17,0.88,0,0.92,0,1.18,2.15,9.25,1.34,26.54,21.39,1.1,0.21,0,0,3.38,1.03,0.74,0,1.14,0.46,5.02,0.54,0,0.88,10.61,2.32,30.7,0,0,1.73,0,0.06,6.11,0,1.51,57.68,0.26,1.58,2.84,1.78,0.58,1.66,0,0,0.32,1.54,0,4.88,0.04,13.35,0.8,6.03,64.29,154.66,109.98,1.71,84.97,0.23,0.07,49.82,3.84,1.35,0.56,1.24,10.48,4.32,2019-59,2019,201902,V-24,2639.184729,0.01412747210032455,570605.7752409088,94,1,2,51.3,0,45.1,0.5809,0.1474,0,62.00723,-173.08002,58,0.8,7,NBS,10
16.21,0.48,0.51,0.53,0.1,3.41,0,1.01,0.27,0,62.6,0,0,73.22,0.75,2,1.96,4.36,1.28,0,1.33,0,1.19,3.6,13.67,1.47,42.04,29.07,1.59,0.29,0,0,5.66,1.26,1.15,0,1.62,0.62,6.89,0,0,0,13.52,5.95,33.05,0,0,2.35,0,0.12,7.55,0,1.63,65.88,0.32,2.49,3.66,2.36,0.8,2.43,0,0,0.4,1.79,0,5.41,0.11,15.53,1.12,9.27,104.06,211.09,131.43,1.26,97.13,0.24,0.07,61.03,6.29,1.17,0.61,1.45,10.63,4.24,2019-60,2019,201902,V-24,2639.184729,0.01412747210032455,570605.7752409088,94,1,2,56.04,0,56.1,0.784,0.2323,0,62.00723,-173.08002,58,0.8,7,NBS,10
7.96,0.25,0.26,0.26,0.03,1.65,0,0,0.14,0,30.7,0,0,42.01,0.42,0.96,1.04,2.6,0.65,0,2.21,0.17,0.9,2.57,5.62,1.12,19.73,14.58,0.87,0.13,0,0,1.92,0.82,0.48,0,1.12,0.29,4.54,0,0,0,6.65,2.32,15.4,0,0,1.15,0,0,3.93,0,1.07,42.26,0.15,1.13,1.71,1.72,0.3,1.16,0,0,0,0.66,0,2.63,0.07,8.87,0.76,4.25,49.48,108.98,79.48,1.61,60.55,0.21,0.1,28.92,2.21,1.37,0.9,1.35,9.25,4.77,2019-61,2019,201902,V-24,2639.184729,0.01412747210032455,570605.7752409088,94,1,2,51.76,0,44.5,0.5409,0.1504,0,62.00723,-173.08002,58,0.8,7,NBS,10
10.45,0.27,0.51,0.66,0.05,2.85,0,0.79,0.23,0,54.82,0,0,63.39,0.61,1.82,1.94,3.52,1.43,0,3.64,0,0.3,2.4,9.75,1.33,57.22,32.99,1.48,0.29,0,0,2.77,1.61,0.76,0,1.14,0.71,4.64,0.63,0,0,11.42,5.2,24.05,0,0,1.59,0,0,8.23,0,1.26,56.3,0.27,1.87,3.58,3.34,1,2.97,0,0,0,2.06,0,4.76,0.06,15.67,0.94,8.32,85.37,208.21,115.96,1.36,83.65,0.28,0.08,49.45,3.48,1.16,0.8,1.73,13.65,3.59,2019-62,2019,201902,W-27,193.027395,0.01495924640185965,67622.14170589813,162,1,2,53.71,0,47.3,0.5562,0.1544,0,62.31661,-175.31904,80,0.2,7,NBS,10
1.06,0.04,0,0.31,0.17,0.54,0,0,0.23,0,12.72,0,0,6.18,0.2,1.62,1.55,0.85,0.92,0,0.65,0,0.81,0.1,4.89,0,9.01,10.9,0,0.32,0,0,1.1,0.49,0.21,0,0,0.24,0.22,0.15,0,0.67,1.75,1.34,2.56,0,0,0.94,0,0,6.47,0,0.27,29.17,0.24,0,0.84,0.98,0.07,0.27,0,0,0,0.74,0,4.43,0.13,9.53,0.58,4.43,24.43,34.68,57.38,2.35,45.35,0.33,0.11,7.48,1.34,0.49,0.78,0.83,27.64,3.06,2019-63,2019,201901,PO2524,2645.963026,0.00989135557344,125795.09256962893,94,158,1,83.08,12.47,215.5,2.1214,0.1237,0,59.83709,-172.89989,80,2.4,4,EBS,9
5.7,0.2,0.25,0.66,0.04,1.98,0,0,0.17,0,31.28,0,0,39.84,0.52,1.66,2.05,2.67,1.27,0,2.3,0,0.8,1.23,7.47,1.31,25.8,23.74,1.26,0.26,0,0,2.32,1.5,0.65,0,0.99,0.55,2.91,0.49,0,0.92,10.02,2.68,25.64,0,0,1.89,0,0.1,6.18,0,1.02,41.34,0.27,1.83,3.93,2.54,0.71,3.3,0,0,0,1.21,0,4.82,0.1,9.74,0.72,6.56,52.95,140.35,87.54,1.65,62.1,0.24,0.09,46.65,2.86,1.27,0.68,1.09,13.68,4.25,2019-64,2019,201902,W-27,193.027395,0.01495924640185965,67622.14170589813,162,1,1,88.23,15.43,247.8,0.9601,0.2007,0,62.31661,-175.31904,80,0.2,7,NBS,10
